ID,Entity,Town,State,Year,Amount ($),Type
5512,KPBX,Spokane,Washington,2021,227302,Radio Fiscal Stabilization Grant
5513,KSPS,Spokane,Washington,2021,18340,Other System Support
5514,KSPS,Spokane,Washington,2021,90000,Ready To Learn
5515,KBTC,Tacoma,Washington,2021,13823,Other System Support
5516,KBTC,Tacoma,Washington,2021,749947,Television Community Service Grant
5517,KPLU,Tacoma,Washington,2021,494815,Radio Community Service Grant
5518,WVPB,Beaver,West Virginia,2021,209770,Radio Community Service Grant
5519,WVPB,Beaver,West Virginia,2021,184502,Radio Fiscal Stabilization Grant
5520,WSWP,Charleston,West Virginia,2021,38628,Other System Support
5521,WSWP,Charleston,West Virginia,2021,1076849,Television Community Service Grant
5522,WSWP,Charleston,West Virginia,2021,525674,TV Fiscal Stabilization Grant
5523,WVLS,Dunmore,West Virginia,2021,138836,Radio Community Service Grant
5524,WVLS,Dunmore,West Virginia,2021,205442,Radio Fiscal Stabilization Grant
5525,WVMR,Dunmore,West Virginia,2021,205942,Radio Fiscal Stabilization Grant
5526,WOJB,Hayward,Wisconsin,2021,169777,Radio Community Service Grant
5527,WOJB,Hayward,Wisconsin,2021,217906,Radio Fiscal Stabilization Grant
5528,WERN,Madison,Wisconsin,2021,366404,Radio Community Service Grant
5529,WERN,Madison,Wisconsin,2021,247598,Radio Fiscal Stabilization Grant
5530,WHA,Madison,Wisconsin,2021,37348,Other System Support
5531,WHA,Madison,Wisconsin,2021,246109,Radio Fiscal Stabilization Grant
5532,WHA,Madison,Wisconsin,2021,606869,TV Fiscal Stabilization Grant
5533,WHAD,Madison,Wisconsin,2021,385645,Radio Community Service Grant
5534,WHAD,Madison,Wisconsin,2021,255349,Radio Fiscal Stabilization Grant
5535,Wisconsin Network,Madison,Wisconsin,2021,22196,Other System Support
5536,Wisconsin Network,Madison,Wisconsin,2021,485823,TV Fiscal Stabilization Grant
5537,WLSU,Madison,Wisconsin,2021,152727,Radio Community Service Grant
5538,WLSU,Madison,Wisconsin,2021,211038,Radio Fiscal Stabilization Grant
5539,WORT,Madison,Wisconsin,2021,92164,Radio Community Service Grant
5540,WMVS,Milwaukee,Wisconsin,2021,2005644,Television Community Service Grant
5541,WMVS,Milwaukee,Wisconsin,2021,599563,TV Fiscal Stabilization Grant
5542,WUWM,Milwaukee,Wisconsin,2021,201967,Radio Fiscal Stabilization Grant
5543,WYMS,Milwaukee,Wisconsin,2021,170006,Radio Fiscal Stabilization Grant
5544,WYMS,Milwaukee,Wisconsin,2021,450000,Radio Programming
5545,WXPR,Rhinelander,Wisconsin,2021,126206,Radio Community Service Grant
5546,WXPR,Rhinelander,Wisconsin,2021,200355,Radio Fiscal Stabilization Grant
5547,KUWR,Laramie,Wyoming,2021,20000,Other System Support
5548,KUWR,Laramie,Wyoming,2021,337096,Radio Community Service Grant
5549,KUWR,Laramie,Wyoming,2021,285306,Radio Fiscal Stabilization Grant
5550,KCWC,Riverton,Wyoming,2021,1153726,Television Community Service Grant
5551,KVZK,Pago Pago,American Samoa,2021,713630,Television Community Service Grant
5552,KVZK,Pago Pago,American Samoa,2021,463770,TV Fiscal Stabilization Grant
5553,KGTF,Mangilao,Guam,2021,654724,Television Community Service Grant
5554,KPRG,Mangilao,Guam,2021,129994,Radio Community Service Grant
5555,KPRG,Mangilao,Guam,2021,201626,Radio Fiscal Stabilization Grant
5556,WMTJ,Rio Piedras,Puerto Rico,2021,6441,Other System Support
5557,WMTJ,Rio Piedras,Puerto Rico,2021,324781,TV Fiscal Stabilization Grant
5558,WIPR,San Juan,Puerto Rico,2021,21763,Other System Support
5559,WIPR,San Juan,Puerto Rico,2021,213964,Radio Community Service Grant
5560,WIPR,San Juan,Puerto Rico,2021,1160308,Television Community Service Grant
5561,WRTU,San Juan,Puerto Rico,2021,188526,Radio Community Service Grant
5562,WRTU,San Juan,Puerto Rico,2021,225458,Radio Fiscal Stabilization Grant
5563,WTJX,St. Thomas,"Virgin Islands, U.S.",2021,19386,Other System Support
5564,WTJX,St. Thomas,"Virgin Islands, U.S.",2021,1038943,Television Community Service Grant
5565,WTJX,St. Thomas,"Virgin Islands, U.S.",2021,439111,TV Fiscal Stabilization Grant
5566,KAKM,Anchorage,Alaska,2024,389207,Other System Support
5567,KAKM,Anchorage,Alaska,2024,280628,Television Programming
5568,KAKM,Anchorage,Alaska,2024,280628,Radio Programming
5569,KAKM,Anchorage,Alaska,2024,50000,Ready to Learn
5570,KAKM,Anchorage,Alaska,2024,1068498,Television Community Service Grant
5571,KNBA,Anchorage,Alaska,2024,406769,Radio Community Service Grant
5572,Koahnic Broadcasting Corporation,Anchorage,Alaska,2024,200000,Other System Support
5573,KSKA,Anchorage,Alaska,2024,332134,Radio Community Service Grant
5574,KBRW,Barrow,Alaska,2024,98853,Next Generation Warning System
5575,KBRW,Barrow,Alaska,2024,254446,Radio Community Service Grant
5576,KYUK,Bethel,Alaska,2024,331153,Radio Community Service Grant
5577,KYUK,Bethel,Alaska,2024,902017,Television Community Service Grant
5578,KYUK,Bethel,Alaska,2024,277292,Next Generation Warning System
5579,KYUK,Bethel,Alaska,2024,11791,Other System Support
5580,KCUK,Chevak,Alaska,2024,226644,Radio Community Service Grant
5581,KDLG,Dillingham,Alaska,2024,226615,Radio Community Service Grant
5582,KRFF,Fairbanks,Alaska,2024,199342,Radio Community Service Grant
5583,KUAC,Fairbanks,Alaska,2024,13461,Other System Support
5584,KUAC,Fairbanks,Alaska,2024,191844,Radio Community Service Grant
5585,KUAC,Fairbanks,Alaska,2024,998584,Television Community Service Grant
5586,KZPA,Ft. Yukon,Alaska,2024,227570,Radio Community Service Grant
5587,KIYU,Galena,Alaska,2024,231483,Radio Community Service Grant
5588,KHNS,Haines,Alaska,2024,88426,Next Generation Warning System
5589,KHNS,Haines,Alaska,2024,147804,Radio Community Service Grant
5590,KBBI,Homer,Alaska,2024,154243,Radio Community Service Grant
5591,"Coast Alaska, Inc.",Juneau,Alaska,2024,90002,Next Generation Warning System
5592,"Coast Alaska, Inc.",Juneau,Alaska,2024,4098,Other System Support
5593,KTOO,Juneau,Alaska,2024,12157,Other System Support
